"GrupoEdad","Sexo","PorcCasos","CasosAcum","PorcDef","DefAcum","fecha","CasosDia","DefDia","Casos_14d","Def_14d","Casos_7d","Def_7d","PoblacionCV"
"g50-59","Mujer",15,8228,1.9,19,"2020-11-23",60,1,2308,2308,921,921,5003769
"g60-69","Mujer",9.7,5329,6.2,61,"2020-11-23",30,0,1454,1454,552,552,5003769
"g70-79","Mujer",7,3829,18.9,185,"2020-11-23",22,4,1044,1044,406,406,5003769
"g80-89","Mujer",5.9,3221,46.1,451,"2020-11-23",12,13,761,761,280,280,5003769
"g90 o mas","Mujer",2.5,1349,25.7,252,"2020-11-23",1,9,293,293,122,122,5003769
"g0-9","Hombre",6.1,3085,0,0,"2020-11-24",85,0,918,918,387,387,5003769
"g10-19","Hombre",10,5074,0,0,"2020-11-24",117,0,1595,1595,713,713,5003769
"g20-29","Hombre",13.9,7049,0.1,1,"2020-11-24",122,0,1645,1645,755,755,5003769
"g30-39","Hombre",14.2,7162,0.5,7,"2020-11-24",154,0,1725,1725,777,777,5003769
"g40-49","Hombre",17,8596,1.3,17,"2020-11-24",187,0,2324,2324,1063,1063,5003769
"g50-59","Hombre",15,7595,4.2,54,"2020-11-24",175,0,2098,2098,947,947,5003769
"g60-69","Hombre",10.7,5433,13.5,172,"2020-11-24",124,0,1443,1443,659,659,5003769
"g70-79","Hombre",7.5,3810,30.5,389,"2020-11-24",67,0,919,919,429,429,5003769
"g80-89","Hombre",4.5,2265,37,472,"2020-11-24",48,3,502,502,211,211,5003769
"g90 o mas","Hombre",1,512,12.8,163,"2020-11-24",12,4,104,104,47,47,5003769
"g0-9","Mujer",5.5,3110,0,0,"2020-11-24",75,0,930,930,441,441,5003769
"g10-19","Mujer",9.4,5293,0.1,1,"2020-11-24",144,0,1603,1603,708,708,5003769
"g20-29","Mujer",13.9,7812,0.1,1,"2020-11-24",151,0,1826,1826,818,818,5003769
"g30-39","Mujer",14.3,8032,0.2,2,"2020-11-24",153,0,1996,1996,935,935,5003769
"g40-49","Mujer",16.8,9447,0.7,7,"2020-11-24",179,0,2601,2601,1214,1214,5003769
"g50-59","Mujer",15,8414,1.9,19,"2020-11-24",186,0,2281,2281,1074,1074,5003769
"g60-69","Mujer",9.7,5432,6.3,62,"2020-11-24",103,1,1405,1405,616,616,5003769
"g70-79","Mujer",7,3901,18.9,187,"2020-11-24",72,2,1012,1012,456,456,5003769
"g80-89","Mujer",5.9,3282,46.2,457,"2020-11-24",61,6,745,745,319,319,5003769
"g90 o mas","Mujer",2.4,1367,25.7,254,"2020-11-24",18,2,289,289,131,131,5003769
"g0-9","Hombre",6.1,3139,0,0,"2020-11-25",54,0,930,930,365,365,5003769
"g10-19","Hombre",10,5138,0,0,"2020-11-25",64,0,1603,1603,656,656,5003769
"g20-29","Hombre",13.9,7136,0.1,1,"2020-11-25",87,0,1677,1677,744,744,5003769
"g30-39","Hombre",14.2,7261,0.5,7,"2020-11-25",99,0,1749,1749,781,781,5003769
"g40-49","Hombre",17,8704,1.3,17,"2020-11-25",108,0,2336,2336,1019,1019,5003769
"g50-59","Hombre",15,7685,4.3,55,"2020-11-25",90,1,2098,2098,931,931,5003769
"g60-69","Hombre",10.7,5502,13.4,173,"2020-11-25",69,1,1456,1456,629,629,5003769
"g70-79","Hombre",7.5,3860,30.8,396,"2020-11-25",50,7,938,938,401,401,5003769
"g80-89","Hombre",4.5,2291,36.9,475,"2020-11-25",26,3,515,515,202,202,5003769
"g90 o mas","Hombre",1,519,12.7,163,"2020-11-25",7,0,107,107,49,49,5003769
"g0-9","Mujer",5.6,3158,0,0,"2020-11-25",48,0,940,940,428,428,5003769
"g10-19","Mujer",9.5,5388,0.1,1,"2020-11-25",95,0,1625,1625,705,705,5003769
"g20-29","Mujer",13.9,7904,0.1,1,"2020-11-25",92,0,1855,1855,781,781,5003769
"g30-39","Mujer",14.3,8115,0.2,2,"2020-11-25",83,0,1995,1995,868,868,5003769
"g40-49","Mujer",16.9,9587,0.7,7,"2020-11-25",140,0,2642,2642,1161,1161,5003769
"g50-59","Mujer",15,8546,1.9,19,"2020-11-25",132,0,2330,2330,1054,1054,5003769
"g60-69","Mujer",9.7,5510,6.4,64,"2020-11-25",78,2,1411,1411,609,609,5003769
"g70-79","Mujer",7,3954,19,190,"2020-11-25",53,3,1023,1023,437,437,5003769
"g80-89","Mujer",5.8,3324,46.2,463,"2020-11-25",42,6,762,762,301,301,5003769
"g90 o mas","Mujer",2.4,1385,25.4,256,"2020-11-25",18,2,302,302,118,118,5003769
"g0-9","Hombre",6.2,3286,0,0,"2020-11-28",147,0,994,994,472,472,5003769
"g10-19","Hombre",10.1,5389,0,0,"2020-11-28",251,0,1720,1720,806,806,5003769
"g20-29","Hombre",13.9,7391,0.1,1,"2020-11-28",255,0,1800,1800,889,889,5003769
"g30-39","Hombre",14.1,7511,0.5,7,"2020-11-28",250,0,1867,1867,913,913,5003769
"g40-49","Hombre",17.1,9086,1.3,17,"2020-11-28",382,0,2516,2516,1245,1245,5003769
"g50-59","Hombre",15,7987,4.2,56,"2020-11-28",302,1,2262,2262,1082,1082,5003769
"g60-69","Hombre",10.7,5716,13.3,176,"2020-11-28",214,3,1555,1555,743,743,5003769
"g70-79","Hombre",7.5,3988,30.5,403,"2020-11-28",128,7,1002,1002,467,467,5003769
"g80-89","Hombre",4.4,2368,37.1,490,"2020-11-28",77,15,550,550,249,249,5003769
"g90 o mas","Hombre",1,530,12.9,170,"2020-11-28",11,7,108,108,54,54,5003769
"g0-9","Mujer",5.6,3294,0,0,"2020-11-28",136,0,982,982,495,495,5003769
"g10-19","Mujer",9.5,5608,0.1,1,"2020-11-28",220,0,1715,1715,832,832,5003769
"g20-29","Mujer",13.9,8190,0.1,1,"2020-11-28",286,0,1988,1988,933,933,5003769
"g30-39","Mujer",14.3,8421,0.2,2,"2020-11-28",306,0,2151,2151,1042,1042,5003769
"g40-49","Mujer",16.9,9993,0.7,7,"2020-11-28",406,0,2823,2823,1348,1348,5003769
"g50-59","Mujer",15,8867,1.9,19,"2020-11-28",321,0,2475,2475,1211,1211,5003769
"g60-69","Mujer",9.7,5719,6.3,64,"2020-11-28",209,0,1513,1513,700,700,5003769
"g70-79","Mujer",6.9,4085,18.9,193,"2020-11-28",131,3,1074,1074,498,498,5003769
"g80-89","Mujer",5.8,3417,45.8,468,"2020-11-28",93,5,747,747,353,353,5003769
"g90 o mas","Mujer",2.4,1418,26.1,266,"2020-11-28",33,10,299,299,139,139,5003769
"g0-9","Hombre",6.2,3302,0,0,"2020-11-30",16,0,973,973,431,431,5003769
"g10-19","Hombre",10.1,5405,0,0,"2020-11-30",16,0,1663,1663,698,698,5003769
"g20-29","Hombre",13.9,7408,0.1,1,"2020-11-30",17,0,1776,1776,761,761,5003769
"g30-39","Hombre",14.1,7530,0.5,7,"2020-11-30",19,0,1847,1847,785,785,5003769
"g40-49","Hombre",17,9107,1.3,17,"2020-11-30",21,0,2482,2482,1076,1076,5003769
"g50-59","Hombre",15,8014,4.2,56,"2020-11-30",27,0,2235,2235,908,908,5003769
"g60-69","Hombre",10.7,5739,13.6,181,"2020-11-30",23,5,1529,1529,660,660,5003769
"g70-79","Hombre",7.5,3999,30.5,407,"2020-11-30",11,4,994,994,404,404,5003769
"g80-89","Hombre",4.5,2377,37,493,"2020-11-30",9,3,548,548,222,222,5003769
"g90 o mas","Hombre",1,534,12.9,172,"2020-11-30",4,2,107,107,48,48,5003769
"g0-9","Mujer",5.6,3309,0,0,"2020-11-30",15,0,959,959,438,438,5003769
"g10-19","Mujer",9.5,5636,0.1,1,"2020-11-30",28,0,1689,1689,748,748,5003769
"g20-29","Mujer",13.9,8214,0.1,1,"2020-11-30",24,0,1972,1972,821,821,5003769
"g30-39","Mujer",14.3,8451,0.2,2,"2020-11-30",30,0,2139,2139,893,893,5003769
"g40-49","Mujer",16.9,10023,0.7,7,"2020-11-30",30,0,2792,2792,1175,1175,5003769
"g50-59","Mujer",15,8899,1.9,19,"2020-11-30",32,0,2454,2454,1058,1058,5003769
"g60-69","Mujer",9.7,5739,6.3,65,"2020-11-30",20,1,1494,1494,612,612,5003769
"g70-79","Mujer",6.9,4093,19,195,"2020-11-30",8,2,1062,1062,444,444,5003769
"g80-89","Mujer",5.8,3434,45.6,468,"2020-11-30",17,0,748,748,313,313,5003769
"g90 o mas","Mujer",2.4,1423,26.2,269,"2020-11-30",5,3,298,298,112,112,5003769
"g0-9","Hombre",6.2,3365,0,0,"2020-12-01",63,0,825,825,433,433,5003769
"g10-19","Hombre",10.2,5521,0,0,"2020-12-01",116,0,1409,1409,702,702,5003769
"g20-29","Hombre",13.9,7536,0.1,1,"2020-12-01",128,0,1503,1503,749,749,5003769
"g30-39","Hombre",14.1,7655,0.5,7,"2020-12-01",125,0,1542,1542,787,787,5003769
"g40-49","Hombre",17,9270,1.3,17,"2020-12-01",163,0,2091,2091,1078,1078,5003769
"g50-59","Hombre",15,8166,4.2,57,"2020-12-01",152,1,1853,1853,914,914,5003769
"g60-69","Hombre",10.8,5861,13.6,185,"2020-12-01",122,4,1327,1327,673,673,5003769
"g70-79","Hombre",7.5,4058,30.5,415,"2020-12-01",59,8,853,853,393,393,5003769
"g80-89","Hombre",4.4,2414,37,503,"2020-12-01",37,10,456,456,235,235,5003769
"g90 o mas","Hombre",1,540,12.8,174,"2020-12-01",6,2,92,92,49,49,5003769
"g0-9","Mujer",5.6,3380,0,0,"2020-12-01",71,0,851,851,448,448,5003769
"g10-19","Mujer",9.5,5750,0.1,1,"2020-12-01",114,0,1412,1412,766,766,5003769
"g20-29","Mujer",13.9,8351,0.1,1,"2020-12-01",137,0,1657,1657,845,845,5003769
"g30-39","Mujer",14.3,8591,0.2,2,"2020-12-01",140,0,1801,1801,893,893,5003769
"g40-49","Mujer",17,10228,0.7,7,"2020-12-01",205,0,2404,2404,1197,1197,5003769
"g50-59","Mujer",15,9049,1.8,19,"2020-12-01",150,0,2101,2101,1033,1033,5003769
"g60-69","Mujer",9.7,5838,6.2,65,"2020-12-01",99,0,1269,1269,614,614,5003769
"g70-79","Mujer",6.9,4166,18.9,198,"2020-12-01",73,3,896,896,430,430,5003769
"g80-89","Mujer",5.8,3481,45.7,479,"2020-12-01",47,11,656,656,318,318,5003769
"g90 o mas","Mujer",2.4,1450,26.3,275,"2020-12-01",27,6,275,275,123,123,5003769
"g0-9","Hombre",6.2,3481,0,0,"2020-12-03",116,0,858,858,502,502,5003769
"g10-19","Hombre",10.2,5701,0,0,"2020-12-03",180,0,1467,1467,779,779,5003769
"g20-29","Hombre",13.8,7719,0.1,1,"2020-12-03",183,0,1538,1538,829,829,5003769
"g30-39","Hombre",14.1,7866,0.5,7,"2020-12-03",211,0,1604,1604,890,890,5003769
"g40-49","Hombre",17.1,9553,1.2,17,"2020-12-03",283,0,2206,2206,1216,1216,5003769
"g50-59","Hombre",15.1,8423,4.3,59,"2020-12-03",257,2,1921,1921,1053,1053,5003769
"g60-69","Hombre",10.8,6037,13.6,188,"2020-12-03",176,3,1370,1370,753,753,5003769
"g70-79","Hombre",7.4,4161,30.8,426,"2020-12-03",103,11,880,880,438,438,5003769
"g80-89","Hombre",4.4,2459,36.8,510,"2020-12-03",45,7,461,461,253,253,5003769
"g90 o mas","Hombre",1,562,12.8,177,"2020-12-03",22,3,109,109,64,64,5003769
"g0-9","Mujer",5.6,3483,0,0,"2020-12-03",103,0,896,896,473,473,5003769
"g10-19","Mujer",9.5,5907,0.1,1,"2020-12-03",157,0,1445,1445,813,813,5003769
"g20-29","Mujer",13.8,8555,0.1,1,"2020-12-03",204,0,1696,1696,939,939,5003769
"g30-39","Mujer",14.3,8836,0.2,2,"2020-12-03",245,0,1891,1891,1016,1016,5003769
"g40-49","Mujer",17,10527,0.7,7,"2020-12-03",299,0,2496,2496,1341,1341,5003769
"g50-59","Mujer",15,9324,1.9,20,"2020-12-03",275,1,2155,2155,1156,1156,5003769
"g60-69","Mujer",9.7,6018,6.2,66,"2020-12-03",180,1,1313,1313,719,719,5003769
"g70-79","Mujer",6.9,4272,19,202,"2020-12-03",106,4,910,910,465,465,5003769
"g80-89","Mujer",5.8,3570,45.8,487,"2020-12-03",89,8,690,690,361,361,5003769
"g90 o mas","Mujer",2.4,1477,26.1,277,"2020-12-03",27,2,286,286,129,129,5003769
"g0-9","Hombre",6.3,3541,0,0,"2020-12-04",60,0,871,871,541,541,5003769
"g10-19","Hombre",10.2,5782,0,0,"2020-12-04",81,0,1454,1454,825,825,5003769
"g20-29","Hombre",13.8,7822,0.1,1,"2020-12-04",103,0,1552,1552,895,895,5003769
"g30-39","Hombre",14,7941,0.5,7,"2020-12-04",75,0,1584,1584,933,933,5003769
"g40-49","Hombre",17.1,9660,1.3,18,"2020-12-04",107,1,2164,2164,1251,1251,5003769
"g50-59","Hombre",15,8515,4.3,60,"2020-12-04",92,1,1904,1904,1095,1095,5003769
"g60-69","Hombre",10.8,6116,13.5,189,"2020-12-04",79,1,1374,1374,807,807,5003769
"g70-79","Hombre",7.4,4203,30.6,429,"2020-12-04",42,3,845,845,460,460,5003769
"g80-89","Hombre",4.4,2486,37,519,"2020-12-04",27,9,444,444,269,269,5003769
"g90 o mas","Hombre",1,568,12.8,180,"2020-12-04",6,3,105,105,68,68,5003769
"g0-9","Mujer",5.6,3537,0,0,"2020-12-04",54,0,887,887,502,502,5003769
"g10-19","Mujer",9.5,5988,0.1,1,"2020-12-04",81,0,1441,1441,839,839,5003769
"g20-29","Mujer",13.8,8648,0.1,1,"2020-12-04",93,0,1678,1678,987,987,5003769
"g30-39","Mujer",14.3,8953,0.2,2,"2020-12-04",117,0,1894,1894,1074,1074,5003769
"g40-49","Mujer",17,10652,0.7,7,"2020-12-04",125,0,2465,2465,1384,1384,5003769
"g50-59","Mujer",15,9425,2,21,"2020-12-04",101,1,2118,2118,1197,1197,5003769
"g60-69","Mujer",9.7,6091,6.1,66,"2020-12-04",73,0,1314,1314,762,762,5003769
"g70-79","Mujer",6.9,4322,18.8,202,"2020-12-04",50,0,899,899,493,493,5003769
"g80-89","Mujer",5.8,3624,46.1,495,"2020-12-04",54,8,683,683,403,403,5003769
"g90 o mas","Mujer",2.4,1499,26,279,"2020-12-04",22,2,272,272,150,150,5003769
"g0-9","Hombre",6.3,3618,0,0,"2020-12-07",77,0,920,920,533,533,5003769
"g10-19","Hombre",10.3,5920,0,0,"2020-12-07",138,0,1559,1559,846,846,5003769
"g20-29","Hombre",13.8,7962,0.1,1,"2020-12-07",140,0,1668,1668,913,913,5003769
"g30-39","Hombre",14,8096,0.5,7,"2020-12-07",155,0,1711,1711,934,934,5003769
"g40-49","Hombre",17.1,9849,1.3,18,"2020-12-07",189,0,2316,2316,1253,1253,5003769
"g50-59","Hombre",15,8647,4.3,60,"2020-12-07",132,0,1999,1999,1052,1052,5003769
"g60-69","Hombre",10.8,6224,13.5,190,"2020-12-07",108,1,1450,1450,791,791,5003769
"g70-79","Hombre",7.4,4274,30.7,433,"2020-12-07",71,4,893,893,464,464,5003769
"g80-89","Hombre",4.4,2519,36.9,521,"2020-12-07",33,2,465,465,254,254,5003769
"g90 o mas","Hombre",1,576,12.8,181,"2020-12-07",8,1,111,111,64,64,5003769
"g0-9","Mujer",5.7,3634,0,0,"2020-12-07",97,0,965,965,524,524,5003769
"g10-19","Mujer",9.6,6110,0.1,1,"2020-12-07",122,0,1525,1525,817,817,5003769
"g20-29","Mujer",13.8,8785,0.1,1,"2020-12-07",137,0,1791,1791,973,973,5003769
"g30-39","Mujer",14.3,9130,0.2,2,"2020-12-07",177,0,2033,2033,1098,1098,5003769
"g40-49","Mujer",16.9,10824,0.6,7,"2020-12-07",172,0,2591,2591,1377,1377,5003769
"g50-59","Mujer",15,9583,2.1,23,"2020-12-07",158,2,2243,2243,1169,1169,5003769
"g60-69","Mujer",9.7,6219,6.1,66,"2020-12-07",128,0,1403,1403,787,787,5003769
"g70-79","Mujer",6.9,4389,18.7,202,"2020-12-07",67,0,944,944,488,488,5003769
"g80-89","Mujer",5.8,3680,46.2,499,"2020-12-07",56,4,717,717,398,398,5003769
"g90 o mas","Mujer",2.4,1524,25.8,279,"2020-12-07",25,0,288,288,157,157,5003769
"g0-9","Hombre",6.3,3673,0,0,"2020-12-09",55,0,899,899,534,534,5003769
"g10-19","Hombre",10.3,6016,0,0,"2020-12-09",96,0,1534,1534,878,878,5003769
"g20-29","Hombre",13.8,8061,0.1,1,"2020-12-09",99,0,1669,1669,925,925,5003769
"g30-39","Hombre",14,8201,0.5,7,"2020-12-09",105,0,1721,1721,940,940,5003769
"g40-49","Hombre",17.1,10004,1.3,18,"2020-12-09",155,0,2319,2319,1300,1300,5003769
"g50-59","Hombre",15,8755,4.3,61,"2020-12-09",108,1,2001,2001,1070,1070,5003769
"g60-69","Hombre",10.8,6307,13.5,194,"2020-12-09",83,4,1434,1434,805,805,5003769
"g70-79","Hombre",7.4,4326,30.6,438,"2020-12-09",52,5,867,867,466,466,5003769
"g80-89","Hombre",4.4,2550,37.1,532,"2020-12-09",31,11,461,461,259,259,5003769
"g90 o mas","Hombre",1,583,12.7,182,"2020-12-09",7,1,113,113,64,64,5003769
"g0-9","Mujer",5.7,3698,0,0,"2020-12-09",64,0,968,968,540,540,5003769
"g10-19","Mujer",9.6,6200,0.1,1,"2020-12-09",90,0,1517,1517,812,812,5003769
"g20-29","Mujer",13.7,8878,0.1,1,"2020-12-09",93,0,1755,1755,974,974,5003769
"g30-39","Mujer",14.3,9248,0.2,2,"2020-12-09",118,0,2001,2001,1133,1133,5003769
"g40-49","Mujer",17,10958,0.7,8,"2020-12-09",134,1,2532,2532,1371,1371,5003769
"g50-59","Mujer",15,9688,2.1,23,"2020-12-09",105,0,2196,2196,1142,1142,5003769
"g60-69","Mujer",9.7,6296,6,66,"2020-12-09",77,0,1395,1395,786,786,5003769
"g70-79","Mujer",6.9,4433,19.1,209,"2020-12-09",44,7,916,916,479,479,5003769
"g80-89","Mujer",5.7,3708,45.9,503,"2020-12-09",28,4,685,685,384,384,5003769
"g90 o mas","Mujer",2.4,1537,25.8,282,"2020-12-09",13,3,270,270,152,152,5003769
"g0-9","Hombre",6.3,3732,0,0,"2020-12-10",59,0,918,918,446,446,5003769
"g10-19","Hombre",10.3,6106,0,0,"2020-12-10",90,0,1523,1523,717,717,5003769
"g20-29","Hombre",13.8,8160,0.1,1,"2020-12-10",99,0,1658,1658,769,769,5003769
"g30-39","Hombre",14,8308,0.5,7,"2020-12-10",107,0,1710,1710,797,797,5003769
"g40-49","Hombre",17.2,10175,1.3,19,"2020-12-10",171,1,2334,2334,1089,1089,5003769
"g50-59","Hombre",15,8883,4.2,61,"2020-12-10",128,0,1978,1978,896,896,5003769
"g60-69","Hombre",10.8,6390,13.4,194,"2020-12-10",83,0,1417,1417,674,674,5003769
"g70-79","Hombre",7.4,4380,30.4,440,"2020-12-10",54,2,859,859,392,392,5003769
"g80-89","Hombre",4.3,2577,37.3,539,"2020-12-10",27,7,458,458,209,209,5003769
"g90 o mas","Hombre",1,590,12.7,184,"2020-12-10",7,2,114,114,60,60,5003769
"g0-9","Mujer",5.7,3762,0,0,"2020-12-10",64,0,963,963,468,468,5003769
"g10-19","Mujer",9.6,6291,0.1,1,"2020-12-10",91,0,1515,1515,683,683,5003769
"g20-29","Mujer",13.7,9006,0.1,1,"2020-12-10",128,0,1749,1749,816,816,5003769
"g30-39","Mujer",14.3,9383,0.2,2,"2020-12-10",135,0,2004,2004,962,962,5003769
"g40-49","Mujer",17,11142,0.7,8,"2020-12-10",184,0,2497,2497,1149,1149,5003769
"g50-59","Mujer",15,9828,2.1,23,"2020-12-10",140,0,2172,2172,961,961,5003769
"g60-69","Mujer",9.7,6374,6,66,"2020-12-10",78,0,1355,1355,655,655,5003769
"g70-79","Mujer",6.9,4504,19.3,213,"2020-12-10",71,4,917,917,419,419,5003769
"g80-89","Mujer",5.7,3738,45.9,507,"2020-12-10",30,4,674,674,321,321,5003769
"g90 o mas","Mujer",2.4,1552,25.7,284,"2020-12-10",15,2,273,273,134,134,5003769
"g0-9","Hombre",6.3,3771,0,0,"2020-12-11",39,0,900,900,469,469,5003769
"g10-19","Hombre",10.3,6188,0,0,"2020-12-11",82,0,1481,1481,783,783,5003769
"g20-29","Hombre",13.8,8260,0.1,1,"2020-12-11",100,0,1613,1613,852,852,5003769
"g30-39","Hombre",14,8395,0.5,7,"2020-12-11",87,0,1650,1650,865,865,5003769
"g40-49","Hombre",17.2,10303,1.3,19,"2020-12-11",128,0,2272,2272,1196,1196,5003769
"g50-59","Hombre",15,8993,4.2,61,"2020-12-11",110,0,1887,1887,979,979,5003769
"g60-69","Hombre",10.8,6463,13.7,200,"2020-12-11",73,6,1384,1384,724,724,5003769
"g70-79","Hombre",7.4,4429,30.4,445,"2020-12-11",49,5,834,834,430,430,5003769
"g80-89","Hombre",4.4,2614,37.1,542,"2020-12-11",37,3,459,459,237,237,5003769
"g90 o mas","Hombre",1,597,12.8,187,"2020-12-11",7,3,111,111,63,63,5003769
"g0-9","Mujer",5.7,3800,0,0,"2020-12-11",38,0,929,929,491,491,5003769
"g10-19","Mujer",9.6,6363,0.1,1,"2020-12-11",72,0,1475,1475,727,727,5003769
"g20-29","Mujer",13.7,9114,0.1,1,"2020-12-11",108,0,1721,1721,900,900,5003769
"g30-39","Mujer",14.3,9515,0.2,2,"2020-12-11",132,0,1957,1957,1064,1064,5003769
"g40-49","Mujer",17,11292,0.8,9,"2020-12-11",150,1,2444,2444,1269,1269,5003769
"g50-59","Mujer",15,9962,2.1,24,"2020-12-11",134,1,2121,2121,1063,1063,5003769
"g60-69","Mujer",9.7,6442,6.1,68,"2020-12-11",68,2,1315,1315,703,703,5003769
"g70-79","Mujer",6.8,4540,19.4,217,"2020-12-11",36,4,891,891,447,447,5003769
"g80-89","Mujer",5.7,3777,45.8,512,"2020-12-11",39,5,656,656,343,343,5003769
"g90 o mas","Mujer",2.3,1557,25.5,285,"2020-12-11",5,1,246,246,134,134,5003769
"g0-9","Hombre",6.3,3843,0,0,"2020-12-14",72,0,911,911,478,478,5003769
"g10-19","Hombre",10.4,6321,0,0,"2020-12-14",133,0,1502,1502,800,800,5003769
"g20-29","Hombre",13.8,8405,0.1,1,"2020-12-14",145,0,1618,1618,869,869,5003769
"g30-39","Hombre",14,8538,0.5,7,"2020-12-14",143,0,1670,1670,883,883,5003769
"g40-49","Hombre",17.2,10486,1.3,19,"2020-12-14",183,0,2294,2294,1216,1216,5003769
"g50-59","Hombre",15,9148,4.2,62,"2020-12-14",155,1,1896,1896,982,982,5003769
"g60-69","Hombre",10.8,6575,13.6,201,"2020-12-14",112,1,1387,1387,714,714,5003769
"g70-79","Hombre",7.4,4492,30.6,453,"2020-12-14",63,8,827,827,434,434,5003769
"g80-89","Hombre",4.3,2651,37.1,548,"2020-12-14",37,6,472,472,237,237,5003769
"g90 o mas","Hombre",1,608,12.7,188,"2020-12-14",11,1,117,117,68,68,5003769
"g0-9","Mujer",5.8,3897,0,0,"2020-12-14",97,0,965,965,517,517,5003769
"g10-19","Mujer",9.6,6496,0.1,1,"2020-12-14",133,0,1512,1512,746,746,5003769
"g20-29","Mujer",13.7,9254,0.1,1,"2020-12-14",140,0,1748,1748,903,903,5003769
"g30-39","Mujer",14.3,9670,0.2,2,"2020-12-14",155,0,1972,1972,1079,1079,5003769
"g40-49","Mujer",17,11465,0.8,9,"2020-12-14",173,0,2434,2434,1237,1237,5003769
"g50-59","Mujer",15,10129,2.1,24,"2020-12-14",167,0,2113,2113,1080,1080,5003769
"g60-69","Mujer",9.7,6556,6,68,"2020-12-14",114,0,1332,1332,718,718,5003769
"g70-79","Mujer",6.8,4618,19.5,221,"2020-12-14",78,4,882,882,452,452,5003769
"g80-89","Mujer",5.7,3844,45.5,516,"2020-12-14",67,4,681,681,363,363,5003769
"g90 o mas","Mujer",2.3,1583,25.7,292,"2020-12-14",26,7,256,256,133,133,5003769
"g0-9","Hombre",6.3,3945,0,0,"2020-12-15",102,0,966,966,464,464,5003769
"g10-19","Hombre",10.4,6477,0,0,"2020-12-15",156,0,1555,1555,776,776,5003769
"g20-29","Hombre",13.8,8590,0.1,1,"2020-12-15",185,0,1700,1700,871,871,5003769
"g30-39","Hombre",13.9,8701,0.5,7,"2020-12-15",163,0,1725,1725,835,835,5003769
"g40-49","Hombre",17.2,10722,1.3,19,"2020-12-15",236,0,2385,2385,1169,1169,5003769
"g50-59","Hombre",15,9377,4.1,62,"2020-12-15",229,0,2007,2007,954,954,5003769
"g60-69","Hombre",10.8,6724,13.6,204,"2020-12-15",149,3,1440,1440,687,687,5003769
"g70-79","Hombre",7.3,4579,30.6,458,"2020-12-15",87,5,856,856,418,418,5003769
"g80-89","Hombre",4.3,2709,37.1,555,"2020-12-15",58,7,503,503,250,250,5003769
"g90 o mas","Hombre",1,626,12.7,190,"2020-12-15",18,2,128,128,64,64,5003769
"g0-9","Mujer",5.8,3988,0,0,"2020-12-15",91,0,978,978,505,505,5003769
"g10-19","Mujer",9.7,6661,0.1,1,"2020-12-15",165,0,1567,1567,754,754,5003769
"g20-29","Mujer",13.7,9453,0.1,1,"2020-12-15",199,0,1837,1837,898,898,5003769
"g30-39","Mujer",14.3,9895,0.2,2,"2020-12-15",225,0,2075,2075,1059,1059,5003769
"g40-49","Mujer",16.9,11697,0.8,9,"2020-12-15",232,0,2511,2511,1170,1170,5003769
"g50-59","Mujer",15,10343,2.1,24,"2020-12-15",214,0,2175,2175,1019,1019,5003769
"g60-69","Mujer",9.7,6707,6.1,70,"2020-12-15",151,2,1408,1408,689,689,5003769
"g70-79","Mujer",6.8,4720,19.5,225,"2020-12-15",102,4,913,913,448,448,5003769
"g80-89","Mujer",5.7,3930,45.8,529,"2020-12-15",86,13,721,721,360,360,5003769
"g90 o mas","Mujer",2.3,1616,25.5,294,"2020-12-15",33,2,268,268,139,139,5003769
"g0-9","Hombre",6.3,4023,0,0,"2020-12-16",78,0,1023,1023,482,482,5003769
"g10-19","Hombre",10.4,6588,0,0,"2020-12-16",111,0,1631,1631,806,806,5003769
"g20-29","Hombre",13.7,8720,0.1,1,"2020-12-16",130,0,1793,1793,898,898,5003769
"g30-39","Hombre",13.9,8829,0.5,7,"2020-12-16",128,0,1821,1821,888,888,5003769
"g40-49","Hombre",17.3,10956,1.3,20,"2020-12-16",234,1,2547,2547,1296,1296,5003769
"g50-59","Hombre",15,9534,4.2,64,"2020-12-16",157,2,2114,2114,1019,1019,5003769
"g60-69","Hombre",10.7,6823,13.9,211,"2020-12-16",99,7,1514,1514,707,707,5003769
"g70-79","Hombre",7.3,4638,30.5,463,"2020-12-16",59,5,895,895,435,435,5003769
"g80-89","Hombre",4.3,2734,37,562,"2020-12-16",25,7,517,517,248,248,5003769
"g90 o mas","Hombre",1,632,12.6,192,"2020-12-16",6,2,132,132,64,64,5003769
"g0-9","Mujer",5.8,4056,0,0,"2020-12-16",68,0,1021,1021,519,519,5003769
"g10-19","Mujer",9.6,6756,0.1,1,"2020-12-16",95,0,1607,1607,768,768,5003769
"g20-29","Mujer",13.7,9603,0.1,1,"2020-12-16",150,0,1942,1942,955,955,5003769
"g30-39","Mujer",14.4,10076,0.3,3,"2020-12-16",181,1,2197,2197,1123,1123,5003769
"g40-49","Mujer",17,11888,0.8,9,"2020-12-16",191,0,2620,2620,1236,1236,5003769
"g50-59","Mujer",15,10500,2.1,24,"2020-12-16",157,0,2272,2272,1075,1075,5003769
"g60-69","Mujer",9.7,6813,6.2,72,"2020-12-16",106,2,1484,1484,722,722,5003769
"g70-79","Mujer",6.8,4782,19.6,228,"2020-12-16",62,3,953,953,460,460,5003769
"g80-89","Mujer",5.7,3966,45.6,531,"2020-12-16",36,2,745,745,342,342,5003769
